mbedtls 2.28.1-1
md4c 0.4.8-1
mdadm 4.2-2
media-player-info 24-2
menu-cache 1.1.0-3
mesa 22.2.3-1
meson 0.64.1-1
metis 5.1.0.p10-2
micro 2.0.11-4
microsoft-edge-stable-bin 105.0.1343.33-1
mimetic 0.9.8-2
minizip 1:1.2.13-2
minizip-ng 3.0.7-2
mjpegtools 2.2.1-1
mkinitcpio 33-1
mkinitcpio-busybox 1.35.0-1
mlocate 0.26.git.20170220-7
mlt 7.12.0-1
mobile-broadband-provider-info 20221107-1
mod_dnssd 0.6-8
mongodb-bin 6.0.3-1
mongodb-compass 1.33.1-1
mongosh-bin 1.6.0-1
moreutils 0.67-4
movit 1.6.3-2
mpfr 4.1.1-1
mpg123 1.31.1-1
mpv 1:0.35.0-2
mtdev 1.1.6-2
mtools 1:4.0.42-1
mujs 1.3.1-1
multipath-tools 0.9.3-1
muparser 2.3.4-1
mutter 43.1-1
mypaint-brushes1 1.3.1-1
nasm 2.15.05-1
nautilus 43.0-1
ncdu 2.2.1-1
ncurses 6.3-3
ndctl 74-1
neofetch 7.1.0-2
neon 0.32.4-2
nerd-fonts-cascadia-code 2.2.1-1
nerd-fonts-fantasque-sans-mono 2.2.1-1
net-snmp 5.9.1-5
net-tools 2.10-1
netpbm 10.73.37-2
nettle 3.8.1-1
networkmanager 1.40.4-1
networkmanager-qt 5.100.0-1
nftables 1:1.0.5-1
ninja 1.11.1-2
nitrogen 1.6.1-4
no-more-secrets 1.0.1-2
node-gyp 9.3.0-1
nodejs-lts-gallium 16.18.0-1
nodejs-nopt 7.0.0-1
nomacs 1:3.17.2206-8
noto-fonts 20220810-1
noto-fonts-emoji 20220920-1
npm 8.19.2-1
npth 1.6-3
nspr 4.35-1
nss 3.85-1
ntfs-3g 2022.10.3-1
numactl 2.0.16-1
numix-circle-icon-theme-git 22.08.15.r1.g3251198-1
numix-icon-theme-git 22.08.16.r0.gbfdce261d-1
nyancat 1.5.2-2
obs-studio 28.1.2-1
ocl-icd 2.3.1-1
okular 22.08.3-1
oneko 1.2.5-4
oniguruma 6.9.8-1
onlyoffice-bin 7.2.1-1
openal 1.22.2-1
openbsd-netcat 1.219_1-1
opencollada 1:1.6.68-3
opencolorio 2.2.0-1
opencore-amr 0.1.6-1
opencv 4.6.0-6
openexr 3.1.5-1
openimagedenoise 1.4.3-1
openimageio 2.4.5.0-1
openjpeg2 2.5.0-1
openmpi 4.1.4-4
openpmix 4.2.2-1
openshadinglanguage 1.12.7.0-3
openssh 9.1p1-3
openssl 3.0.7-2
openssl-1.0 1.0.2.u-1
openssl-1.1 1.1.1.s-2
opensubdiv 3.5.0-2
openvdb 10.0.0-1
openxr 1.0.26-1
opera 93.0.4585.21-1
opus 1.3.1-3
orc 0.4.33-1
orca 43.0-1
os-prober 1.81-1
osinfo-db 20221018-1
ostree 2022.7-1
p11-kit 0.24.1-1
p7zip 1:17.04-3
packettracer 8.2.0-1
pacman 6.0.2-5
pacman-mirrorlist 20221016-1
pahole 1:1.24-1
pam 1.5.2-1
pambase 20221020-1
pango 1:1.50.12-1
pangomm 2.46.3-1
papirus-icon-theme 20221101-1
parted 3.5-1
patch 2.7.6-8
pavucontrol 1:5.0+r61+gee77d86-2
pciutils 3.9.0-1
pcre 8.45-3
pcre2 10.40-3
pcsclite 1.9.9-1
pdfarranger 1.9.2-1
pdfsam 4.3.3-1
perl 5.36.0-1
perl-b-hooks-endofscope 0.26-1
perl-class-data-inheritable 0.09-2
perl-clone 0.45-4
perl-curses 1.41-1
perl-data-optlist 0.112-2
perl-devel-globaldestruction 0.14-8
perl-devel-stacktrace 2.04-2
perl-dist-checkconflicts 0.11-8
perl-encode-locale 1.05-9
perl-error 0.17029-4
perl-eval-closure 0.14-8
perl-exception-class 1.45-2
perl-exporter-tiny 1.006000-1
perl-file-homedir 1.006-3
perl-file-listing 6.15-2
perl-file-which 1.27-2
perl-html-parser 3.80-1
perl-html-tagset 3.20-12
perl-http-cookies 6.10-3
perl-http-daemon 6.14-2
perl-http-date 6.05-5
perl-http-message 6.44-1
perl-http-negotiate 6.01-10
perl-inc-latest 0.500-9
perl-io-html 1.004-3
perl-io-tty 1.17-1
perl-ipc-run 20220807.0-1
perl-ipc-run3 0.048-10
perl-libwww 6.67-1
perl-list-moreutils 0.430-3
perl-list-moreutils-xs 0.430-3
perl-log-dispatch 2.70-1
perl-log-log4perl 1.57-1
perl-lwp-mediatypes 6.04-2
perl-mailtools 2.21-6
perl-mime-charset 1.013.1-1
perl-module-build 0.4231-7
perl-module-implementation 0.09-8
perl-module-runtime 0.016-2
perl-mro-compat 0.15-1
perl-namespace-autoclean 0.29-4
perl-namespace-clean 0.27-8
perl-net-http 6.22-2
perl-package-stash 0.40-2
perl-package-stash-xs 0.30-1
perl-params-util 1.102-3
perl-params-validate 1.31-1
perl-params-validationcompiler 0.30-5
perl-role-tiny 2.002004-3
perl-specio 0.48-1
perl-sub-exporter 0.988-2
perl-sub-exporter-progressive 0.001013-8
perl-sub-identify 0.14-10
perl-sub-install 0.928-8
perl-term-animation 2.6-9
perl-test-fatal 0.016-3
perl-test-needs 0.002009-3
perl-time-duration 1:1.21-1
perl-timedate 2.33-4
perl-try-tiny 0.31-2
perl-unicode-linebreak 2019.001-5
perl-uri 5.17-1
perl-variable-magic 0.63-1
perl-www-robotrules 6.02-10
perl-xml-parser 2.46-4
perl-yaml-tiny 1.73-6
pfetch 0.6.0-3
phodav 3.0-1
phonon-qt5 4.11.1-3
phonon-qt5-gstreamer 4.10.0-3
php 8.1.13-1
php-apache 8.1.13-1
phpmyadmin 5.2.0-1
picom 10.1-1
pinentry 1.2.1-1
pipes.sh 1.3.0-1
pipewire 1:0.3.61-1
pipewire-media-session 1:0.4.1-2
pixman 0.42.2-1
pkgconf 1.8.0-1
polkit 122-1
polkit-qt5 0.114.0-1
poppler 22.11.0-1
poppler-data 0.4.11-3
poppler-glib 22.11.0-1
poppler-qt5 22.11.0-1
popt 1.19-1
portaudio 1:19.7.0-1
portmidi 236-1
portsmf 234-2
potrace 1.16-2
procps-ng 3.3.17-1
projectm 3.1.12-3
projectm-pulseaudio 3.1.12-3
protobuf 21.9-1
psmisc 23.5-1
ptex 2.4.2-1
pugixml 1.13-1
pulseaudio 16.1-3
pulseaudio-alsa 1:1.2.7.1-1
pulseaudio-bluetooth 16.1-3
purpose 5.100.0-1
pybind11 2.10.1-1
pycharm-professional 2022.2.1-1
pygments-base16 1.0.3-1
pystring 1.1.3.git1-1
python 3.10.8-3
python-anytree 2.8.0-5
python-appdirs 1.4.4-7
python-atspi 2.46.0-1
python-attrs 22.1.0-1
python-autocommand 2.2.2-1
python-cairo 1.22.0-1
python-cffi 1.15.1-1
python-chardet 5.0.0-1
python-cheetah3 3.3.0-1
python-colorama 0.4.6-1
python-cryptography 38.0.3-1
python-cssselect 1.2.0-1
python-dateutil 2.8.2-4
python-decorator 5.1.1-2
python-defusedxml 0.7.1-4
python-deprecation 2.1.0-6
python-distutils-extra 2.39-10
python-docutils 1:0.19-2
python-future 0.18.2-7
python-gobject 3.42.2-1
python-html2text 2020.1.16-5
python-httplib2 0.21.0-2
python-idna 3.4-1
python-importlib-metadata 5.0.0-1
python-inflect 6.0.2-1
python-jaraco.context 4.2.0-1
python-jaraco.functools 3.5.2-1
python-jaraco.text 3.11.0-1
python-jarowinkler 1.2.3-1
python-levenshtein 0.20.8-1
python-lxml 4.9.1-1
python-mako 1.2.4-1
python-markdown 3.4.1-2
python-markupsafe 2.1.1-1
python-more-itertools 9.0.0-1
python-netifaces 0.11.0-3
python-nspektr 0.4.0-2
python-numpy 1.23.5-1
python-ordered-set 4.1.0-1
python-packaging 21.3-1
python-pikepdf 6.2.4-1
python-pillow 9.3.0-1
python-pip 22.3.1-1
python-ply 3.11-10
python-psutil 5.9.4-1
python-pycparser 2.21-3
python-pydantic 1.10.2-1
python-pydbus 0.6.0-9
python-pygments 2.13.0-1
python-pyinotify 0.9.6-11
python-pymongo 4.3.3-1
python-pyparsing 3.0.9-1
python-pyqt5 5.15.7-3
python-pyqt5-sip 12.11.0-1
python-pyte 0.8.1-1
python-pyxdg 0.28-1
python-rapidfuzz 2.13.2-1
python-regex 2022.10.31-1
python-requests 2.28.1-1
python-setproctitle 1.3.1-1
python-setuptools 1:65.6.2-1
python-shiboken2 5.15.7-1
python-six 1.16.0-6
python-tomli 2.0.1-1
python-trove-classifiers 2022.10.19-1
python-typing_extensions 4.4.0-1
python-urllib3 1.26.12-1
python-urwid 2.1.2-3
python-validate-pyproject 0.10.1-1
python-wand 0.6.10-1
python-wcwidth 0.2.5-6
python-websocket-client 1.4.2-1
python-wheel 0.38.4-1
python-yaml 6.0-1
python-zipp 3.11.0-1
qbittorrent 4.5.0-1
qca-qt5 2.3.5-2
qemu-audio-alsa 7.1.0-10
qemu-audio-dbus 7.1.0-10
qemu-audio-jack 7.1.0-10
qemu-audio-oss 7.1.0-10
qemu-audio-pa 7.1.0-10
qemu-audio-sdl 7.1.0-10
qemu-audio-spice 7.1.0-10
qemu-block-curl 7.1.0-10
qemu-block-dmg 7.1.0-10
qemu-block-nfs 7.1.0-10
qemu-block-ssh 7.1.0-10
qemu-chardev-spice 7.1.0-10
qemu-common 7.1.0-10
qemu-desktop 7.1.0-10
qemu-hw-display-qxl 7.1.0-10
qemu-hw-display-virtio-gpu 7.1.0-10
qemu-hw-display-virtio-gpu-gl 7.1.0-10
qemu-hw-display-virtio-gpu-pci 7.1.0-10
qemu-hw-display-virtio-gpu-pci-gl 7.1.0-10
qemu-hw-display-virtio-vga 7.1.0-10
qemu-hw-display-virtio-vga-gl 7.1.0-10
qemu-hw-s390x-virtio-gpu-ccw 7.1.0-10
qemu-hw-usb-host 7.1.0-10
qemu-hw-usb-redirect 7.1.0-10
qemu-hw-usb-smartcard 7.1.0-10
qemu-img 7.1.0-10
qemu-pr-helper 7.1.0-10
qemu-system-x86 7.1.0-10
qemu-system-x86-firmware 7.1.0-10
qemu-tools 7.1.0-10
qemu-ui-curses 7.1.0-10
qemu-ui-dbus 7.1.0-10
qemu-ui-egl-headless 7.1.0-10
qemu-ui-gtk 7.1.0-10
qemu-ui-opengl 7.1.0-10
qemu-ui-sdl 7.1.0-10
qemu-ui-spice-app 7.1.0-10
qemu-ui-spice-core 7.1.0-10
qemu-vhost-user-gpu 7.1.0-10
qemu-virtiofsd 7.1.0-10
qmltermwidget 0.2.0.git1-1
qpdf 11.2.0-1
qrencode 4.1.1-1
qt5-base 5.15.7+kde+r176-1
qt5-charts 5.15.7-1
qt5-declarative 5.15.7+kde+r23-1
qt5-graphicaleffects 5.15.7-1
qt5-imageformats 5.15.7+kde+r6-1
qt5-location 5.15.7+kde+r3-1
qt5-multimedia 5.15.7+kde+r1-1
qt5-networkauth 5.15.7-1
qt5-quickcontrols 5.15.7-1
qt5-quickcontrols2 5.15.7+kde+r6-1
qt5-script 5.15.11-2
qt5-sensors 5.15.7-1
qt5-speech 5.15.7+kde+r1-1
qt5-svg 5.15.7+kde+r9-1
qt5-tools 5.15.7+kde+r1-2
qt5-translations 5.15.7-1
qt5-wayland 5.15.7+kde+r55-1
qt5-webchannel 5.15.7+kde+r3-1
qt5-webengine 5.15.11-2
qt5-websockets 5.15.7+kde+r2-1
qt5-x11extras 5.15.7-1
qt6-5compat 6.4.1-1
qt6-base 6.4.1-1
qt6-declarative 6.4.1-1
qt6-svg 6.4.1-1
qt6-translations 6.4.1-1
qtermwidget 1.2.0-1
qtxdg-tools 3.10.0-1
quazip-qt5 1.3-1
ragel 6.10-3
ranger 1.9.3-4
raptor 2.0.15-21
rasqal 1:0.9.33-5
rav1e 0.5.1-2
re2 1:20220601-1
readline 8.2.001-1
recode 3.7.12-1
redland 1:1.0.17-8
rest 0.8.1+r4+ge5ee6ef-1
rhash 1.4.3-1
ripgrep 13.0.0-2
rmlint 2.10.1-3
rnnoise 0.4.1-1
rofi 1.7.5-1
rsync 3.2.7-2
rtkit 0.13-2
rtmpdump 1:2.4.r99.f1b83c1-2
rubberband 3.1.1-1
ruby 3.0.4-20
ruby-abbrev 0.1.0-4
ruby-addressable 2.8.1-1
ruby-base64 0.1.1-4
ruby-benchmark 0.2.0-4
ruby-bigdecimal 3.1.2-4
ruby-bundledgems 3.0.4-20
ruby-bundler 2.3.25-1
ruby-cgi 0.3.6-1
ruby-clocale 0.0.4-1
ruby-colorls 1.4.4-1
ruby-csv 3.2.5-4
ruby-date 3.2.2-4
ruby-delegate 0.2.0-4
ruby-did_you_mean 1.6.1-4
ruby-diff-lcs 1.5.0-1
ruby-digest 3.1.0-6
ruby-drb 2.1.0-5
ruby-english 0.7.1-4
ruby-erb 4.0.2-1
ruby-etc 1.3.0-6
ruby-fcntl 1.0.1-4
ruby-fiddle 1.1.0-3
ruby-filesize 0.2.0-1
ruby-fileutils 1.6.0-3
ruby-find 0.1.1-3
ruby-forwardable 1.3.2-5
ruby-getoptlong 0.1.1-2
ruby-io-console 0.5.11-2
ruby-io-nonblock 0.1.0-2
ruby-io-wait 0.2.3-3
ruby-ipaddr 1.2.4-2
ruby-irb 1.4.2-1
ruby-json 2.6.2-2
ruby-logger 1.5.1-2
ruby-manpages 0.6.1-4
ruby-minitest 5.16.3-1
ruby-mutex_m 0.1.1-2
ruby-net-http 0.2.2-2
ruby-open-uri 0.2.0-3
ruby-optimist 3.0.1-2
ruby-paint 2.3.0-1
ruby-power_assert 2.0.2-1
ruby-psych 4.0.6-1
ruby-public_suffix 5.0.0-1
ruby-racc 1.6.0-3
ruby-rainbow 3.1.1-1
ruby-rake 13.0.6-1
ruby-rdoc 6.4.0-4
ruby-reline 0.3.1-2
ruby-rexml 3.2.5-1
ruby-rspec 3.12.0-1
ruby-rspec-core 3.12.0-1
ruby-rspec-expectations 3.12.0-1
ruby-rspec-mocks 3.12.0-1
ruby-rspec-support 3.12.0-1
ruby-ruby2_keywords 0.0.5-1
ruby-stdlib 3.0.4-20
ruby-stringio 3.0.2-4
ruby-term-ansicolor 1.7.1-2
ruby-test-unit 3.5.5-1
ruby-time 0.2.0-4
ruby-tins 1.31.0-1
ruby-tmpdir 0.1.2-3
ruby-unicode-display_width 2.3.0-2
ruby-uri 0.11.0-5
rubygems 3.3.25-1
run-parts 5.5-1
rust 1:1.65.0-1
rygel 1:0.42.0-2
sane 1.1.1-1
sbc 2.0-1
sdl12-compat 1.2.60-1
sdl2 2.26.0-1
sdl2_image 2.6.2-2
sdx 20110317-1
seabios 1.16.1-1
sed 4.9-1
semver 7.3.8-1
serd 0.30.16-1
setconf 0.7.7-2
sg3_utils 1.47-1
shaderc 2022.1-4
shadow 4.12.3-2
shared-color-targets 0.1.7-4
shared-mime-info 2.0+155+gf4e7cbc-1
shotcut 22.11.25-1
shotwell 2:0.30.17-2
signon-kwallet-extension 22.08.3-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-3
signond 8.61-1
silentcast 3.07-1
simple-scan 42.5-1
simplescreenrecorder 0.4.4-1
slang 2.3.3-1
smbclient 4.17.3-1
snappy 1.1.9-2
sndio 1.9.0-1
solid 5.100.0-1
sonnet 5.100.0-1
sord 0.16.14-1
sound-theme-freedesktop 0.8-5
soundtouch 2.3.2-1
source-highlight 3.1.9-9
spandsp 0.0.6-3
speech-dispatcher 0.11.4-1
speedometer 2.9-1
speex 1.2.1-1
speexdsp 1.2.1-1
spice 0.15.1-1
spice-gtk 0.41-5
spirv-tools 2022.1-1
spotify 1:1.1.84.716-2
spotify-adblock 1:1.0.2-1
sqlite 3.40.0-1
squashfs-tools 4.5.1-2
sratom 0.6.14-1
srt 1.5.1-3
startdde 5.9.60-1
startup-notification 0.12-7
stremio 4.4.159-1
sudo 1.9.12.p1-1
suil 0.10.18-1
suitesparse 6.0.1-1
sushi 43.0-1
svt-av1 1.3.0-1
svt-hevc 1.5.1-2
syndication 5.100.0-1
syntax-highlighting 5.100.0-1
sysfsutils 2.1.1-1
systemd 252.2-2
systemd-libs 252.2-2
systemd-sysvcompat 252.2-2
t1lib 5.1.2-8
taglib 1.13-1
talloc 2.3.4-1
tar 1.34-1
tbb 2021.5.0-2
tcl 8.6.13-1
tclkit 8.6.11-1
tdb 1.4.7-1
telegram-desktop-bin 4.1.0-1
telepathy-glib 0.24.2-2
tepl 1:6.2.0-3
tetris 7.0.1-1
tevent 1:0.13.0-1
texinfo 7.0-1
texlive-bibtexextra 2022.63023-1
texlive-bin 2022.62885-3
texlive-core 2022.63035-1
texlive-fontsextra 2022.62977-1
texlive-formatsextra 2022.62529-1
texlive-games 2022.62102-1
texlive-humanities 2022.62929-1
texlive-latexextra 2022.63034-1
texlive-latexindent-meta 1-1
texlive-music 2022.62533-1
texlive-pictures 2022.62992-1
texlive-pstricks 2022.62977-1
texlive-publishers 2022.63013-1
texlive-science 2022.62977-1
texmaker 5.1.3-1
thefuck 3.32-4
thin-provisioning-tools 0.9.0-1
threadweaver 5.100.0-1
thunderbird 102.5.0-1
tigervnc-server 1.12.0-1
tinyxml 2.6.2-9
tinyxml2 9.0.0-1
tk 8.6.13-1
tlauncher 1:1.151.1-1
tmux 3.3_a-2
totem 43.0-2
totem-pl-parser 3.26.6-2
touchegg 2.0.14-2
tpm2-tss 3.2.0-3
tracker3 3.4.1-1
tracker3-miners 3.4.1-1
tree 2.0.4-1
tslib 1.22-1
ttf-arvo 2.0.1-1
ttf-carlito 20130920-6
ttf-cascadia-code 2111.01-1
ttf-dejavu 2.37+18+g9b5d1b2f-3
ttf-liberation 2.1.5-1
ttf-times-new-roman 2.0-3
ttf-ubuntu-font-family 0.83-8
tty-clock-git 185.f2f847c-1
twolame 0.4.0-2
tzdata 2022f-1
uchardet 0.0.7-1
ucl 1.03-9
udisks2 2.9.4-1
udisks2-qt5 5.0.6-1
unityhub 3.2.0-1
unzip 6.0-19
upower 1.90.0-1
upx 4.0.1-1
usbmuxd 1.1.1-1
usbredir 0.13.0-1
usbutils 015-1
util-linux 2.38.1-1
util-linux-libs 2.38.1-1
v4l-utils 1.22.1-1
vala 0.56.3-1
vamp-plugin-sdk 2.10.0-1
vde2 2.3.3-3
vid.stab 1.1-3
vim 9.0.0910-1
vim-runtime 9.0.0910-1
vino 3.22.0+74+g7a95e10-1
virglrenderer 0.9.1-1
virt-install 4.1.0-1
virt-manager 4.1.0-1
virtualbox 7.0.4-1
virtualbox-host-dkms 7.0.4-1
virtualbox-sdk 7.0.4-1
visual-studio-code-bin 1.73.1-2
vlc 3.0.17.4-11
vmaf 2.3.1-1
volume_key 0.3.12-7
vte-common 0.70.1-1
vte3 0.70.1-1
vulkan-headers 1:1.3.235-1
vulkan-icd-loader 1.3.235-1
wallpaperdownloader 4.3-1
wavpack 5.5.0-1
wayland 1.21.0-1
wayland-protocols 1.30-1
webkit2gtk 2.38.2-1
webkit2gtk-4.1 2.38.2-1
webkit2gtk-5.0 2.38.2-1
webp-pixbuf-loader 0.0.7-1
webrtc-audio-processing 0.3.1-3
wget 1.21.3-1
which 2.21-5
wildmidi 0.4.4-1
wmctrl 1.07-6
woff2 1.0.2-4
wolfssl 5.5.3-1
wpa_supplicant 2:2.10-7
wpebackend-fdo 1.14.0-1
wxwidgets-common 3.2.1-1
wxwidgets-gtk3 3.2.1-1
x11vnc 1:0.9.16-6
x264 3:0.164.r3095.baee400-4
x265 3.5-3
xampp 8.1.6-1
xbitmaps 1.1.2-3
xcb-proto 1.15.2-2
xcb-util 0.4.0-4
xcb-util-cursor 0.1.4-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xcb-util-xrm 1.3-2
xcur2png 0.7.1-7
xdg-dbus-proxy 0.1.4-1
xdg-desktop-portal 1.15.0-1
xdg-desktop-portal-gnome 43.1-1
xdg-desktop-portal-gtk 1.14.1-1
xdg-user-dirs 0.18-1
xdg-user-dirs-gtk 0.11-1
xdg-utils 1.1.3+25+g8ae0263-1
xf86-input-libinput 1.2.1-1
xfsprogs 6.0.0-1
xkeyboard-config 2.37-1
xmlsec 1.2.37-1
xmms2 0.9.1-3
xorg-appres 1.0.6-1
xorg-font-util 1.3.3-1
xorg-fonts-encodings 1.0.6-1
xorg-server 21.1.4-1
xorg-server-common 21.1.4-1
xorg-server-xvfb 21.1.4-1
xorg-setxkbmap 1.3.3-1
xorg-util-macros 1.19.3-1
xorg-xauth 1.1.2-1
xorg-xdpyinfo 1.3.3-4
xorg-xhost 1.0.8-3
xorg-xinit 1.4.1-3
xorg-xkbcomp 1.4.5-1
xorg-xmessage 1.0.6-1
xorg-xmodmap 1.0.11-1
xorg-xprop 1.2.5-1
xorg-xrandr 1.5.1-2
xorg-xrdb 1.2.1-1
xorg-xset 1.2.4-3
xorg-xsetroot 1.1.3-1
xorg-xwayland 22.1.5-1
xorgproto 2022.2-1
xscreensaver 6.05.1-2
xsel 1.2.0.20200527-2
xterm 377-1
xtrans 1.4.0-4
xvidcore 1.3.7-2
xxhash 0.8.1-3
xz 5.2.8-1
yajl 2.1.0-5
yaml-cpp 0.7.0-2
yarn 1.22.19-1
yay 11.3.0-1
yelp 42.2-1
yelp-tools 42.1-1
yelp-xsl 42.1-1
youtube-dl 2021.12.17-1
zbar 0.23.90-1
zenity 3.43.0-1
zeromq 4.3.4-2
zimg 3.0.4-1
zip 3.0-10
zlib 1:1.2.13-2
zsh 5.9-1
zstd 1.5.2-7
zvbi 0.2.37-1
zxing-cpp 1.4.0-1
zziplib 0.13.72-1
